,job_id,title,job_rate,parsed_skills,requested_experience
4031,eyJqb2JfdGl0bGUiOiJNYXN0ZXIgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJzYmdzb25QalI3Y0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdUlCQ3FJQlFVTlFkMnBxVWxNek1HbFRkbU0yVW5SMVNFOHhkell3Y2s1UWFEWlVUbGN0VkVJMVdFeEJjRFl5TVRBdE9HVnNXR2xJTmkxeVdtVmtSbHA2TlZaNGJ6QnVSVGxZTkRVNGJrb3RPWGhVV1daSWRGTjNNV1ZzV210QllYTnJaV04zTjNGV1NIcElSakZXYVd4UVMxbDVkV1l6YlVRMWNXaHRUMVZzWDNSNldtVnVMVzlWTmxaVlEyMVJTMHRGZDBsUU0wSkhZazlFWHpZMGEwZDNYMmxKTjFGbkVoY3pNbDlyV1Y5dFJrbzROMUUxVG05UWVqZFBVVFpCTUJvaVFVWmZOazFCVDI1MmNUSTFXRGhOZFVKVk9VUXRaVmRKTVVkbVprNU9RbFZpUVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMyIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L21hc3Rlci1kYXRhLWFuYWx5c3QtYXQtbmV0MnNvdXJjZS1pbmMtMzQ3NTAzNjAyOT91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Master Data Analyst,84,SAP,10.0
4032,eyJqb2JfdGl0bGUiOiJJbnRlcm4gLSBEaWdpdGFsIEFuYWx5c3QgLSBTdW1tZXIgMjAyNCAtIE5vdyBIaXJpbmciLCJodGlkb2NpZCI6ImdrWUtqN1NjREN4YWhUakVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVzd0NDb3dDUVV4UGJuQlpWV1phY1VKbU5tWnNkVTAxUWpkMlpURnRjR3RWVTJaNmFFRm5MVmRQVkVWS1dFVjFWV1pPZUhoUk5uVlZSakI1WWtaSE9VaEVXbHB4VHpRdFozcExjVjh4WDFsSWJqWndNMTlQYUhaWE0xSXhNVk5ZYkhBd2IzVlpZazAzZVRGRlNIbFpiWFp3YkZCZlpVRlpaa2xqY0d0MFZHaHpTVWxRYVhOekxYaFliRU5SUjJsMVJtTmhkaTFUWmtoMlJsUm5ORE4wVkRGb1IzVXdTWFZ1Um1GWWNsSXRkMDV2WVRsTlQwb3hObmxzTUdKQ04wSlBiVFJGV1ROak1uQm5lRlZTV213M05tTlJhRTVpWkhOdFUxWkpiWFpxYzBzNVJFc3libnBKZVZoV1NuTnBlR0pYYTBSWWFXeHNSbmRFU3pWck1XOHRabXg1Ymtnd2QyNDNOVUpQZVMwMlREbEpSUklYZDNKSmIxcGxMVEZQVFZkSWNYUnpVQzAxY1djd1FUZ2FJa0ZLZDJzdE9HTnFXa0V6TjNsalJWVnlSVUZtVm5oWVdsWjJZVGhIVjBGVFJFRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzExIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIFNuYWdham9iIiwibGluayI6Imh0dHBzOi8vd3d3LnNuYWdham9iLmNvbS9qb2JzLzg3NjMzNDY4NT91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Intern - Digital Analyst - Summer 2024 - Now Hiring,84,"sql, tableau, power_bi, splunk",16.0
4033,eyJqb2JfdGl0bGUiOiJTdXJ2ZXkgRGF0YSBBbmFseXNpcyAtIEZpbmQgSW50ZXJlc3RpbmcgRGF0YSBpbiBSb2FkIFNhZmV0eSBTdXJ2ZXkgRGF0YSIsImh0aWRvY2lkIjoidmhna0tuZ2labFlBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXJjQ0N2Y0JRVVZ6TjJwT1ZHdFhSVFpXWDI4M1ZITnVaamQ0Vm1jeWExODBjMGxUTm1GSFNWY3dPWEpuZDI5T01XeE5TVTh5TldneGFrNWFXRTF4V25sS2JFdDRiSGQxTlZwbVZXWkhZbmwwUXpWUmRWbzRRWFl3WlRCdVFsUnlUVnBxUm1oVmRGb3liREJuYTJkVWJtOXBXWGRvVVhKeFZGaFpTMDVCY2sxc1owWnNjbkJ5WTBSamRGSjRaQzF1ZUVkQmRtNTNUVmRFVWxONWJtMVZiakZHVGxGclNVVXpNRTFWYTNjNGF6UkNjVjlaV0daSmJqVlFNVWR5T0dGUFJsSk1PRUZaWm5OQk5rTkNaMjVyTnpKeVVISmFaR1pzUTNSeU5sUnNOemRzY0ZsbmIyeHVTbDlxU1RsV1FraDNRMlk0ZG5RM1dIWlJTbmRVTUJJWGVVVXhSRnBKYlVsTWRYcHhhM1pSVURkbGFWZHJRVmthSWtGUExUQnliRFI0VW1wdWMxZDZhakZxWlVacU4yaHdTaTFLTm5sdFJVdERSRUUiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xNiIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBVcHdvcmsiLCJsaW5rIjoiaHR0cHM6Ly93d3cudXB3b3JrLmNvbS9mcmVlbGFuY2Utam9icy9hcHBseS9TdXJ2ZXktRGF0YS1BbmFseXNpcy1GaW5kLUludGVyZXN0aW5nLURhdGEtUm9hZC1TYWZldHktU3VydmV5LURhdGFffjAxM2ZmODAzMGY4MjRhNDFkNS8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Survey Data Analysis - Find Interesting Data in Road Safety Survey...,84,"spss, excel",21.0
4034,eyJqb2JfdGl0bGUiOiJDbGluaWNhbCBJbmZvcm1hdGljcyBBbmFseXN0IiwiaHRpZG9jaWQiOiJTOVpkYmNkQzA2a2thYm96QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFb3dDQ3N3QlFVVnpOMnBPVVhoV056WmpNVk13ZUZCWVpVZGxlR2xNTUhBeVpYQTNRbmRKU2xjdGJuUXpRMk5uWVVsR1NVSjVNVU54T0U5RVdHbG1RMEpJVUdKaFdrdG9hekV5VVZOZmFuTXpiRTFNWkhwRWEwWlhaRTAyWmtrMlZGSldSVlpUZDBkdlZXWjVNVlpTTlVGd2N6Rk5TekF4V20xQk5qWmxhVlpZV21zd01XSmhObGhKZW1wTWFESm9SbFo2T0U1T1NIaFdYMFZHV0RsT1FrNVRaVlZvUkRaV2NUWTNPRlJyVWtwbldEZFVVak5FY1VVdGJ6Z3dSM2g0WlcxMFRuSnZTMGs1YjJaU2VEWlpRMjVoRWhkSlVXeGlXa3BIVUVwTFgzSnJkbEZRYzE5cFJHOUJjeG9pUVU4dE1ISnNOMjVpZUc5TFkwNDFUV3M0WkdsR2JrcG5TVlZ5WTFsYWMzUmpadyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzYiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9jbGluaWNhbC1pbmZvcm1hdGljcy1hbmFseXN0LWF0LWJyb29rc291cmNlLTM1OTc4NTUxMzcifX0=,Clinical Informatics Analyst,84,"tableau, hadoop, sql, r",7.0
4035,eyJqb2JfdGl0bGUiOiJDbGFpbXMgQkkgQW5hbHlzdCIsImh0aWRvY2lkIjoiY2pQNjhwNDVyN1VBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXZjQkNyY0JRVU5RZDJwcVVrTnpSV2x3U2sxaE1VazFhR3hyWmpGWk1XY3hURWhGTkZsU0xUZENaa2RPTlcxaUxXZHJVRUpYWDJaME1XcGxUMk51YkRad2VsSnhSMGx1U2tWck0waGFjRVZIWTNoVlQyZzFibFJvY0d4elRHRlBNVUV3YW1oMVJEaHpXWFF0YnpoSmIwTkxNakl3TlRReFNGcEhTbkpFY0hkVFQzRjZPR28yTkZGaWRuTXdWakpsU0VKUlFuZDJabXN0VkZaRmMzazJObm93VDJWTE5HWk1PV1ZPTVRKR2VHa3hOSEJ5YW5BMVVVUTBZMFpCRWhjeU1XdEtXbEJQY2sxelEzSTFUbTlRZWpWaFZHMUJOQm9pUVVaZk5rMUJUblZzUzNCRVRteHBTamhxVkRWMFUxZDJlbk5uV2tKNFRIQkRkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzExIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vd3d3LmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvY2xhaW1zLWJpLWFuYWx5c3QtYXQtZWxpYXNzZW4tZ3JvdXAtMzUxMTc3Mzg1Mz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Claims BI Analyst,84,"microstrategy, mongodb, excel",5.0
4036,eyJqb2JfdGl0bGUiOiJQb3dlciBCaSBDb25zdWx0YW50IiwiaHRpZG9jaWQiOiJ6cTNaNXJ3d19hUUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdUlCQ3FJQlFVTlFkMnBxVTFodVMyeDRkVzkzUnpObldtdHBZazFpZVRKQk4xVTFjV2hqVlZscloyeEhhM3B0U21kVGEwVkZSMEpNUzFCd1lYRldXVWhRVkVocWQwRnBSRzEzVHpoYVJEaFNjVGxCVWtwRFNuVk9YMmhpWW5KTFpIWlpkM1ZHYmxWdVRtZFlXVkV3WjJ4Sk1FTjFOSGhMWkVSRFRuTk1WVzA0TVhSNGNWVlZWMEZXTUc1U2VYTk9hbTk2YlhrNU1VWmZPV3hLZWxwWlJURm1VR0pNWm5sM0VoYzFTV1kxV1Y5UFQwaDJSMWx3ZEZGUWFGb3RZbTFCYnhvaVFVWmZOazFCVFdwTVdWZDFNR2Q0TTFZeGJYZEViRWxCWmpad1VISXhkM05MVVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xNSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBVcHdvcmsiLCJsaW5rIjoiaHR0cHM6Ly93d3cudXB3b3JrLmNvbS9mcmVlbGFuY2Utam9icy9hcHBseS9Qb3dlci1Db25zdWx0YW50X34wMWJkMWU4YzcyYTQwMmZlNzAvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Power Bi Consultant,84,Power BI,24.0
4037,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgRHVlIERpbGlnZW5jZSIsImh0aWRvY2lkIjoiSzFFSWhYOE5ZZ2NBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXZjQkNyY0JRVVZ6TjJwT1UwbGhUblYxWjBKQlYzSkZiMHR3YWkxME9VeDRNamR5VUZGUlpWQTNSakJaWm1rdGVrNXlZa0YzYzNGMlpHMUxiME5OVW1NeGJYQjRNWGwzYTNKWlJrVk5NV2xRUnpoSE1EQjRiRUZNWkZsak9UQldjVlpTY0d4a04xQnNOMGxQZVVkRFFXUTViR1Y2V0VwclVWOUlUMjFqTWpsaGRWSTJNMVpDTFVONlV6bGlRV1JpZGsxWVJGcEVOMk5xY1ZFek4yUk1lRTlUVkRkRFNtdGxibUUyVTFKT05YTlNWV2wwUTFodFJIVnBNM0pyRWhkME1EVm5XazFQTUUxdmVXYzFUbTlRYldKTFJEUkJOQm9pUVU4dE1ISnNOemhLV25OcmVtNVhRbko1Y1VaZmJuTlRNM2RxTFhOT1ZHZDBRUSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEwIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIFVwd29yayIsImxpbmsiOiJodHRwczovL3d3dy51cHdvcmsuY29tL2ZyZWVsYW5jZS1qb2JzL2FwcGx5L0RhdGEtQW5hbHlzdC1EdWUtRGlsaWdlbmNlX34wMTA4MDg0MjdmZDI4MjRlYjAvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst Due Diligence,84,Microsoft Excel,3.0
4038,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6Im1nVThIMVZmbGljQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV1SUJDcUlCUVVWek4ycE9VVkJ2ZG0xcGMyNVhRME5TV2psWVJ6VTFaRFY0TFhGQ2JtSnhRa3cyYTIwNU0xSjFjWEZpYUZwdFFVZGFRM0pRTFVveVVYSkhiekIxTlc1UFltOVdXVXN5T1ZsSGVuVmljSGxhZGtWNWVsUldkWEZ4UW5sMFRWSm5NRGhOVGpaTmVHVlVTVkJsUzAxbVRGZ3RaM0F3Um5kcVowUkRaMFJXUkRocVIzRnNiMWg2U0RWMFRqSmpka3RIV0RSVFptMDJObFZvY1dJelRubFBUbnAzRWhkV2JrWlZXazVpYzBKYVYySjNZbXRRZVY5cGNuVkJUUm9pUVU4dE1ISnNOV2M1YlZWcVNYSjVWVTVQZEd0b01WZE5VakF3Y1dkQk1FMWlkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgZGlyZWN0bHkgb24gWmlwUmVjcnVpdGVyIiwibGluayI6Imh0dHBzOi8vd3d3LnppcHJlY3J1aXRlci5jb20vYy9HUFNJL0pvYi9EYXRhLUFuYWx5c3QvLWluLVdpY2hpdGEsS1M/amlkPWQyNWFlZDMyMzk1MjE4YzBcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst,84,"sap, tableau, power_bi, excel",11.0
4039,eyJqb2JfdGl0bGUiOiJQb3dlciBCSSBEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6IkZvVTV3cnVOVl9vQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2Y0JDcmNCUVVGMFZteGlRWFpoT1RKWlpFTnFNbVJJYzBSTVlVTm5SVTFTYmt0RE0ySk5ZWGhRWVZOemRuaEtUR1k1U1hGSFNqQmpVRGhqVmpnMlRXbG9iVzR3YjIxc1UwWXdlV0ZOUW10bVprcE1ZMWxvTVRkd2VYZGhabTR6V2twWUxWWmxRWFV3VTB0a09XYzJTVE15YW5oR2EwOWhXSGxITlZnMlNpMXZhRFV0ZDNwb1MySXpNME16VW1wT05tNWhjM0l4WjJNNVEwSkVXRWg1VG1ac1VFaDBlRXgzTW5KaVpVRm9RVXBVU3kxdFptbENTVFExYnpodkVoYzNMVEZzV1RneWFVb3RVR2xyVUVsUU5tOVBjMmxCVVJvaVFVUlZlVVZIWm5CNmFETlZhelJrTTE5emNYWTBTWHBSYVhSMlZraERiUzAzWnciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY184IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vd3d3LmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvcG93ZXItYmktZGF0YS1hbmFseXN0LWF0LW1lZGl4LXRlY2hub2xvZ3ktMzMzNzc0NjIzMj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Power BI Data Analyst,84,"power_bi, python, sql",24.0
4040,eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiI5cGxCalBGNW11QUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdmNCQ3JjQlFVTlFkMnBxVTI1MlYxZ3pWRWQ2YlROVmFVSjFhV2xPZEdOU1IyZG5kM05TVkRST1JrOXNVVzR4TVUxSVFucDRha1E0VEV0VFNVcDBkVm96Ym5oRldqWkVTbTVHU0Y5cVRVNXhYM05tTmxsaGJVNVNRVWxhVmw5T1dqQkNURUk0T1ZGWkxYSjZZemRKVDFOdFFqbFNablpJZWpKdWNITXpNMUo1ZVc1NE1sWXdOa0ZEVTJjdFNrMW9kbEJhY0VORVVrdExXR2R1WjBOS1h6WlhNMWRzYm01TVh6TlFURmhCUjNodFlYVlZOV1JzTkhrMlpYUXdFaGRXTUhwVVdUUlRPRTlpZVVSclpGVlFPRkEyZDNGQk5Cb2lRVVpmTmsxQlQzaEtWbk5wVmtGYWRWbEhXRFZvV25FNFQxbzFZakJwV2pJeGR3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiIubkZnMmVie2ZvbnQtd2VpZ2h0OjUwMH0uQmk2RGRje2ZvbnQtd2VpZ2h0OjUwMH1BcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L3Nlbmlvci1kYXRhLWFuYWx5c3QtYXQtaGlyZXdlbGwtMzQ1NTI2MDU3ND91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Senior Data Analyst,84,"tableau, power_bi, python, sql, looker",11.0
4041,eyJqb2JfdGl0bGUiOiJab2hvIEFuYWx5dGljcyAvIERhdGEgYW5hbHlzdC9CSSBleHBlcnQgdG8gaGVscCBhdXRvbWF0ZSBhIHNlcmllcyBvZiBhbmFseXRpY3MgcmVwb3J0cyIsImh0aWRvY2lkIjoiOGJDbFBzSHhMeDRBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXN3Q0Nvd0NRVUYwVm14aVFsOTRibVkyVjJSakxYVkZUMk5JUVhGQ04wOTNiR1F4VDNsclVHUlRkRFZZUmpGaldtSmpVMjVHVWw5TVlsUXpiWE5WTW5SeWQxOVZaWE15U0U1UVZ6ZFJRVjlRWmxKNGJqSlNiM1l0ZUdKbFFrZHRORXhyTmkxMWVYZGxaVVl5T0VSUldFUllSelJFTWpsSGVHTnNNWE4zUW0xeE9IRlJSRnBrUlcweWJsWXlUakpWVm1OaU9YSkZaRzl5YW1jNFR6QlpkV010YTJ3MU4xOVJZM2c0YUVObVJsQjZiRjlWUW5oRVRrRlhMVU4yYm5Kc2JXWnZXbWRwVEZWdGVteG1SRU5MV0RSaWFXSjFPVTlKYWtFelQyZG9RM3BCWDFSVk1XZHJjbDlTWTFsRlZUVlFlSGxKUlZWNldXMUdMVmhLT1hSNVltazVURjlrWmtGM2VEWnFUMUpCVDFselFSSVhOblV4YkZrNExXRkpZekkyY1hSelVGODRRMkoxUVZVYUlrRkVWWGxGUjJSMVpIaGhORWhQY0VjMVRqaGpWa2N5YmsxR056TmFaa1JGWDJjIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfNiIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBVcHdvcmsiLCJsaW5rIjoiaHR0cHM6Ly93d3cudXB3b3JrLmNvbS9mcmVlbGFuY2Utam9icy9hcHBseS9ab2hvLUFuYWx5dGljcy1EYXRhLWFuYWx5c3QtZXhwZXJ0LWhlbHAtYXV0b21hdGUtc2VyaWVzLWFuYWx5dGljcy1yZXBvcnRzX34wMTBlYTdmODNkZDVkNzZmODMvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Zoho Analytics / Data analyst/BI expert to help automate a series...,84,"spreadsheet, sql",10.0
4042,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5dGljcyBDby1vcCwgUHJpY2luZyAtIE5vdyBIaXJpbmciLCJodGlkb2NpZCI6ImdRR2tCNVNHakNWcnp5RlBBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV1SUNDcUlDUVV4UGJuQlpXR1JrZW1GcU5taHJURTkyYm1GQ2JUQnVjbmMzTm5VdFNqWTFaRXR5Ulc4ekxXcFlaWE5UVjNkd1UyMHRPVkZtT1VaTVYwOXhkVkptWHpGb1NrdEJiMFJKWlVOSk5XVnZibEV5T1ZoME1qUm1WRkpLZDFOMmFXRkpibFI1Y1VKUllrWkRMVVI1V0RZeU1tdG9SemxEZUdWVldFbHBlREpCUW14RVdUVlhiRUY0ZDFGWWFGQnpTMlI1TWtRMlpEUTVVM1ZCTnpCRE1ITmtaVkZGTUc0eFNGOXJNSHBSTkdsV1RtSkdkSEUyWWxKNFMwNHdUamREWVRWMlJuRldWWHBwWVhaamFteDVWMDlzTjNwcGVXTmlibTFWYWpsSmFHZE5VVVkwTWtkSmNsWmtWSGxhWHpobFEyeFlWalZRTjNCRVMxUmxiMHRPY0VKRVZXWmFOalpYVm01UVRURnJkVFU0VjJscWNYRmthbEJ5ZG1WUk1EQjFNRFpyTjNjU0YxWktPVkphV2kxclIzQnhlWEIwVVZBME4zVnRORUZyR2lKQlNuZHJMVGhrVlc5ZlIybHJSa3d3V21GUGVGcEpNbGRvV1VKNlFtOUxhelpSIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTMiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gU25hZ2Fqb2IiLCJsaW5rIjoiaHR0cHM6Ly93d3cuc25hZ2Fqb2IuY29tL2pvYnMvODcyNzM4NTI5P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,"Data Analytics Co-op, Pricing - Now Hiring",84,"sql, power_bi, aws, excel, qlik",15.0
4043,eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiI0YVNmeFZBcUE2WUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdUlCQ3FJQlFVRjBWbXhpUTFWM2NISlhhRzVrZG5RdFZtUnlaMkZqZVhKWVNpMTJSamd6VW1aUFpERlJkRXRHTUVvMWRWQjNjVzB0YlV4MWVHeGplVFYwU0dOdWNpMDFVR3RtWlROblZuVnZNVmRLZUZkbVRtOXBXbWswTWxGdlRWOU9PSGRTUmpGVU1XMXRSMnRUY0haMGJVcEhRMDlpUTE5NFNqSk1TWGQ2VGxCUWQwUk1WMDFLWTFOUVEwTjJhWE54ZURadmEweDRUMnBMV21OWmJWUjJOV0ZKVGpKM0VoZHhXV3hyV1MwelRVcGZZVVYzWW10UWJrMVhWVFpCZHhvaVFVUlZlVVZIWkVVeFMyMUlPV2htY21aRk5tRjVPVTVFZUd0UlRFdzNjamczZHciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY185IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vd3d3LmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvc2VuaW9yLWRhdGEtYW5hbHlzdC1hdC1zdGFmZmNoYXNlLTMzNDM2MTcxMzM/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Senior Data Analyst,84,"python, powershell, bash",10.0
